dep,capa,osm_id,nombre,lat,lon,ha,tipo,cultivo,operador,web,tel
LAMBAYEQUE,landuse,w1392353874,,-6.09531,-79.959572,1.12,orchard,,,,
LAMBAYEQUE,landuse,w1392353875,,-6.095123,-79.960308,1.12,orchard,,,,
LAMBAYEQUE,landuse,w1392353876,,-6.094932,-79.961037,1.12,orchard,,,,
LAMBAYEQUE,landuse,w1392353877,,-6.094152,-79.958501,1.12,orchard,,,,
LAMBAYEQUE,landuse,w1392353878,,-6.094343,-79.957773,1.12,orchard,,,,
LAMBAYEQUE,landuse,w1392353879,,-6.094517,-79.957049,1.12,orchard,,,,
LAMBAYEQUE,landuse,w1392353880,,-6.091847,-79.956365,1.12,orchard,,,,
LAMBAYEQUE,landuse,w1392353881,,-6.091674,-79.957089,1.12,orchard,,,,
LAMBAYEQUE,landuse,w1392353882,,-6.091277,-79.959949,2.84,orchard,,,,
LAMBAYEQUE,landuse,w1392353883,,-6.089539,-79.958603,2.62,orchard,,,,
LAMBAYEQUE,landuse,w1392353884,,-6.091054,-79.958851,0.71,orchard,,,,
LAMBAYEQUE,landuse,w1392353885,,-6.102719,-79.95255,3.34,orchard,,,,
LAMBAYEQUE,landuse,w1392353886,,-6.104266,-79.95294,3.34,orchard,,,,
LAMBAYEQUE,landuse,w1392353887,,-6.101022,-79.952251,3.32,orchard,,,,
LAMBAYEQUE,landuse,w1392353888,,-6.100158,-79.951685,1.38,orchard,,,,
LAMBAYEQUE,landuse,w1392353889,,-6.10586,-79.953296,2.68,orchard,,,,
LAMBAYEQUE,landuse,w1392353890,,-6.107527,-79.961012,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392353891,,-6.10596,-79.960616,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392353892,,-6.104379,-79.960209,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392353893,,-6.102835,-79.959827,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392353894,,-6.103025,-79.959075,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392353895,,-6.103209,-79.958373,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392353896,,-6.090404,-79.956648,0.64,orchard,,,,
LAMBAYEQUE,landuse,w1392353897,,-6.09056,-79.956036,1.02,orchard,,,,
LAMBAYEQUE,landuse,w1392353898,,-6.090724,-79.955308,1.07,orchard,,,,
LAMBAYEQUE,landuse,w1392353899,,-6.090643,-79.954571,0.84,orchard,,,,
LAMBAYEQUE,landuse,w1392353900,,-6.091786,-79.955587,1.11,orchard,,,,
LAMBAYEQUE,landuse,w1392353901,,-6.091565,-79.954806,0.17,orchard,,,,
LAMBAYEQUE,landuse,w1392353902,,-6.092521,-79.955102,0.25,orchard,,,,
LAMBAYEQUE,landuse,w1392353903,,-6.091805,-79.957586,0.15,orchard,,,,
LAMBAYEQUE,landuse,w1392353904,,-6.09275,-79.957374,1.08,orchard,,,,
LAMBAYEQUE,landuse,w1392353905,,-6.092929,-79.956641,1.08,orchard,,,,
LAMBAYEQUE,landuse,w1392353906,,-6.093114,-79.955912,1.08,orchard,,,,
LAMBAYEQUE,landuse,w1392725405,,-6.128171,-79.965172,0.26,orchard,,,,
LAMBAYEQUE,landuse,w1392725406,,-6.127489,-79.964606,0.29,orchard,,,,
LAMBAYEQUE,landuse,w1392725407,,-6.12674,-79.963975,0.32,orchard,,,,
LAMBAYEQUE,landuse,w1392725408,,-6.125921,-79.963236,0.27,orchard,,,,
LAMBAYEQUE,landuse,w1392725409,,-6.126954,-79.963633,0.2,orchard,,,,
LAMBAYEQUE,landuse,w1392725410,,-6.127743,-79.963726,1.14,orchard,,,,
LAMBAYEQUE,landuse,w1392725411,,-6.128454,-79.964643,0.65,orchard,,,,
LAMBAYEQUE,landuse,w1392725420,,-6.129286,-79.964594,0.8,orchard,,,,
LAMBAYEQUE,landuse,w1392725421,,-6.129009,-79.963579,1.59,orchard,,,,
LAMBAYEQUE,landuse,w1392725422,,-6.128498,-79.962806,1.02,orchard,,,,
LAMBAYEQUE,landuse,w1392725423,,-6.127885,-79.961943,0.58,orchard,,,,
LAMBAYEQUE,landuse,w1392725424,,-6.127392,-79.961051,0.24,orchard,,,,
LAMBAYEQUE,landuse,w1392725431,,-6.131027,-79.963771,3.5,orchard,,,,
LAMBAYEQUE,landuse,w1392725432,,-6.130422,-79.962848,3.24,orchard,,,,
LAMBAYEQUE,landuse,w1392725433,,-6.129963,-79.9619,3.64,orchard,,,,
LAMBAYEQUE,landuse,w1392725434,,-6.129397,-79.960864,3.98,orchard,,,,
LAMBAYEQUE,landuse,w1392725435,,-6.129346,-79.95982,4.27,orchard,,,,
LAMBAYEQUE,landuse,w1392725436,,-6.128382,-79.959352,3.13,orchard,,,,
LAMBAYEQUE,landuse,w1392725445,,-6.131021,-79.959308,0.14,orchard,,,,
LAMBAYEQUE,landuse,w1392725446,,-6.131563,-79.959946,0.82,orchard,,,,
LAMBAYEQUE,landuse,w1392725447,,-6.132314,-79.960725,1.69,orchard,,,,
LAMBAYEQUE,landuse,w1392725448,,-6.133504,-79.961329,2.72,orchard,,,,
LAMBAYEQUE,landuse,w1392725449,,-6.134413,-79.962027,3.21,orchard,,,,
LAMBAYEQUE,landuse,w1392725450,,-6.129872,-79.965527,1.89,orchard,,,,
LAMBAYEQUE,landuse,w1392725451,,-6.131156,-79.966156,2.22,orchard,,,,
LAMBAYEQUE,landuse,w1392725452,,-6.131715,-79.966967,2.05,orchard,,,,
LAMBAYEQUE,landuse,w1392725453,,-6.131917,-79.968023,1.04,orchard,,,,
LAMBAYEQUE,landuse,w1392725454,,-6.132548,-79.968777,0.61,orchard,,,,
LAMBAYEQUE,landuse,w1392725459,,-6.13651,-79.967883,9.37,orchard,,,,
LAMBAYEQUE,landuse,w1392725460,,-6.135133,-79.969543,1.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725461,,-6.134995,-79.967795,9.71,orchard,,,,
LAMBAYEQUE,landuse,w1392725462,,-6.134615,-79.96682,8.76,orchard,,,,
LAMBAYEQUE,landuse,w1392725463,,-6.136119,-79.964825,6.87,orchard,,,,
LAMBAYEQUE,landuse,w1392725464,,-6.133751,-79.964829,6.54,orchard,,,,
LAMBAYEQUE,landuse,w1392725465,,-6.133406,-79.963817,7.09,orchard,,,,
LAMBAYEQUE,landuse,w1392725466,,-6.103621,-79.956852,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725467,,-6.103816,-79.95609,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725468,,-6.104011,-79.955339,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725469,,-6.1042,-79.954582,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725470,,-6.103167,-79.957553,1.01,orchard,,,,
LAMBAYEQUE,landuse,w1392725471,,-6.104581,-79.959457,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725472,,-6.104765,-79.958755,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725473,,-6.104948,-79.958,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725474,,-6.105146,-79.957249,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725475,,-6.105331,-79.95649,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725476,,-6.105526,-79.955739,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725477,,-6.105716,-79.954983,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725478,,-6.106161,-79.959847,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725479,,-6.106344,-79.959145,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725480,,-6.106527,-79.95839,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725481,,-6.106725,-79.957639,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725482,,-6.107398,-79.958767,0.54,orchard,,,,
LAMBAYEQUE,landuse,w1392725483,,-6.107418,-79.958106,0.15,orchard,,,,
LAMBAYEQUE,landuse,w1392725484,,-6.106829,-79.957022,1.22,orchard,,,,
LAMBAYEQUE,landuse,w1392725485,,-6.106554,-79.956158,0.88,orchard,,,,
LAMBAYEQUE,landuse,w1392725486,,-6.106578,-79.955354,0.47,orchard,,,,
LAMBAYEQUE,landuse,w1392725488,,-6.101185,-79.961311,0.15,orchard,,,,
LAMBAYEQUE,landuse,w1392725489,,-6.100763,-79.960813,0.6,orchard,,,,
LAMBAYEQUE,landuse,w1392725490,,-6.101062,-79.960189,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725491,,-6.101257,-79.959427,1.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725492,,-6.101419,-79.958805,1.31,orchard,,,,
LAMBAYEQUE,landuse,w1392725493,,-6.101602,-79.958083,1.31,orchard,,,,
LAMBAYEQUE,landuse,w1392725494,,-6.101977,-79.9566,1.31,orchard,,,,
LAMBAYEQUE,landuse,w1392725495,,-6.101794,-79.957322,1.31,orchard,,,,
LAMBAYEQUE,landuse,w1392725496,,-6.10219,-79.955829,1.31,orchard,,,,
LAMBAYEQUE,landuse,w1392725497,,-6.102568,-79.954353,1.31,orchard,,,,
LAMBAYEQUE,landuse,w1392725498,,-6.102386,-79.955075,1.31,orchard,,,,
LAMBAYEQUE,landuse,w1392725499,,-6.099993,-79.959206,0.44,orchard,,,,
LAMBAYEQUE,landuse,w1392725500,,-6.100049,-79.958452,0.65,orchard,,,,
LAMBAYEQUE,landuse,w1392725501,,-6.100284,-79.957741,0.71,orchard,,,,
LAMBAYEQUE,landuse,w1392725502,,-6.100436,-79.956994,0.8,orchard,,,,
LAMBAYEQUE,landuse,w1392725503,,-6.100619,-79.956243,0.8,orchard,,,,
LAMBAYEQUE,landuse,w1392725504,,-6.10081,-79.955487,0.8,orchard,,,,
LAMBAYEQUE,landuse,w1392725505,,-6.100741,-79.954676,0.96,orchard,,,,
LAMBAYEQUE,landuse,w1392725506,,-6.100945,-79.953909,0.96,orchard,,,,
LAMBAYEQUE,landuse,w1392725508,,-6.097922,-79.954898,0.8,orchard,,,,
LAMBAYEQUE,landuse,w1392725509,,-6.096647,-79.954424,1.02,orchard,,,,
LAMBAYEQUE,landuse,w1392725510,,-6.096633,-79.953726,0.89,orchard,,,,
LAMBAYEQUE,landuse,w1392725511,,-6.09682,-79.952984,0.89,orchard,,,,
LAMBAYEQUE,landuse,w1392725512,,-6.096781,-79.952205,0.83,orchard,,,,
LAMBAYEQUE,landuse,w1392725513,,-6.096806,-79.951633,0.15,orchard,,,,
LAMBAYEQUE,landuse,w1392725514,,-6.096293,-79.951366,0.33,orchard,,,,
LAMBAYEQUE,landuse,w1392725515,,-6.096151,-79.951898,0.5,orchard,,,,
LAMBAYEQUE,landuse,w1392725516,,-6.095963,-79.952627,0.5,orchard,,,,
LAMBAYEQUE,landuse,w1392725517,,-6.095767,-79.953355,0.5,orchard,,,,
LAMBAYEQUE,landuse,w1392725518,,-6.095584,-79.954086,0.5,orchard,,,,
LAMBAYEQUE,landuse,w1392725519,,-6.095394,-79.954808,0.5,orchard,,,,
LAMBAYEQUE,landuse,w1392725520,,-6.095,-79.95626,0.5,orchard,,,,
LAMBAYEQUE,landuse,w1392725521,,-6.093325,-79.955261,0.72,orchard,,,,
LAMBAYEQUE,landuse,w1392725522,,-6.094706,-79.955507,0.88,orchard,,,,
LAMBAYEQUE,landuse,w1392725523,,-6.094065,-79.960528,0.17,orchard,,,,
LAMBAYEQUE,landuse,w1392725524,,-6.094013,-79.960011,0.61,orchard,,,,
LAMBAYEQUE,landuse,w1392725525,,-6.093893,-79.959201,1.07,orchard,,,,
LAMBAYEQUE,landuse,w1392725526,,-6.092821,-79.958161,0.86,orchard,,,,
LAMBAYEQUE,landuse,w1392725535,,-6.124877,-79.967821,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725536,,-6.123597,-79.969421,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725537,,-6.122438,-79.970861,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725538,,-6.126092,-79.966335,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725539,,-6.124311,-79.964887,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725540,,-6.123095,-79.966373,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725541,,-6.121815,-79.967972,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725542,,-6.120656,-79.969412,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725543,,-6.122588,-79.963451,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725544,,-6.121373,-79.964937,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725545,,-6.120093,-79.966537,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725546,,-6.119081,-79.968029,2.95,orchard,,,,
LAMBAYEQUE,landuse,w1392725547,,-6.127853,-79.96772,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725548,,-6.126637,-79.969206,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725549,,-6.119423,-79.97093,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725550,,-6.117472,-79.959227,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725551,,-6.116257,-79.960713,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725552,,-6.114977,-79.962312,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725553,,-6.113818,-79.963752,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725554,,-6.115785,-79.957825,3.36,orchard,,,,
LAMBAYEQUE,landuse,w1392725555,,-6.114525,-79.959273,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725556,,-6.113245,-79.960872,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725557,,-6.112086,-79.962312,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725558,,-6.112807,-79.957888,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725559,,-6.111527,-79.959487,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725560,,-6.110368,-79.960927,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725561,,-6.112364,-79.954946,3.93,orchard,,,,
LAMBAYEQUE,landuse,w1392725562,,-6.111102,-79.956489,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725563,,-6.109823,-79.958088,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725564,,-6.10869,-79.959501,3.69,orchard,,,,
LAMBAYEQUE,landuse,w1392725565,,-6.109376,-79.955051,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725566,,-6.110815,-79.963829,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725567,,-6.118514,-79.969354,1.15,orchard,,,,
LAMBAYEQUE,landuse,w1392725568,,-6.118775,-79.971811,2.55,orchard,,,,
LAMBAYEQUE,landuse,w1392725569,,-6.121107,-79.972109,3.88,orchard,,,,
LAMBAYEQUE,landuse,w1392725570,,-6.123606,-79.971655,1.78,orchard,,,,
LAMBAYEQUE,landuse,w1392725571,,-6.125181,-79.97051,3.89,orchard,,,,
LAMBAYEQUE,landuse,w1392725572,,-6.127862,-79.969858,1.11,orchard,,,,
LAMBAYEQUE,landuse,w1392725573,,-6.129307,-79.968776,3.27,orchard,,,,
LAMBAYEQUE,landuse,w1392725574,,-6.130232,-79.967989,1.29,orchard,,,,
LAMBAYEQUE,landuse,w1392725575,,-6.128706,-79.966679,1.34,orchard,,,,
LAMBAYEQUE,landuse,w1392725576,,-6.126974,-79.965267,1.34,orchard,,,,
LAMBAYEQUE,landuse,w1392725577,,-6.125209,-79.963809,1.34,orchard,,,,
LAMBAYEQUE,landuse,w1392725578,,-6.123866,-79.962712,0.51,orchard,,,,
LAMBAYEQUE,landuse,w1392725579,,-6.121102,-79.961882,3.43,orchard,,,,
LAMBAYEQUE,landuse,w1392725580,,-6.119229,-79.960445,3.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725581,,-6.121768,-79.960974,1.38,orchard,,,,
LAMBAYEQUE,landuse,w1392725582,,-6.120125,-79.959489,1.57,orchard,,,,
LAMBAYEQUE,landuse,w1392725583,,-6.118389,-79.958077,1.36,orchard,,,,
LAMBAYEQUE,landuse,w1392725584,,-6.114429,-79.954956,0.65,orchard,,,,
LAMBAYEQUE,landuse,w1392725585,,-6.11402,-79.956394,4.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725586,,-6.118755,-79.964684,3.44,orchard,,,,
LAMBAYEQUE,landuse,w1392725587,,-6.116881,-79.963585,4.53,orchard,,,,
LAMBAYEQUE,landuse,w1392725588,,-6.115354,-79.964353,1.3,orchard,,,,
LAMBAYEQUE,landuse,w1392725589,,-6.110272,-79.953928,1.46,orchard,,,,
LAMBAYEQUE,landuse,w1392725590,,-6.107418,-79.953613,3.06,orchard,,,,
LAMBAYEQUE,landuse,w1392725591,,-6.108571,-79.953317,0.42,orchard,,,,
LAMBAYEQUE,landuse,w1392725592,,-6.107353,-79.954836,0.6,orchard,,,,
LAMBAYEQUE,landuse,w1392725593,,-6.107912,-79.95771,0.35,orchard,,,,
LAMBAYEQUE,landuse,w1392725594,,-6.108108,-79.956583,3.88,orchard,,,,
LAMBAYEQUE,landuse,w1392725595,,-6.109488,-79.962009,3.21,orchard,,,,
LAMBAYEQUE,landuse,w1392725596,,-6.10855,-79.960647,0.23,orchard,,,,
LAMBAYEQUE,landuse,w1392725597,,-6.11037,-79.965042,2.68,orchard,,,,
LAMBAYEQUE,landuse,w1392725598,,-6.112168,-79.964796,2.52,orchard,,,,
LAMBAYEQUE,landuse,w1392725599,,-6.141502,-79.964625,1.14,orchard,,,,
LAMBAYEQUE,landuse,w1392725600,,-6.141025,-79.964038,0.93,orchard,,,,
LAMBAYEQUE,landuse,w1392725601,,-6.139851,-79.963495,1.11,orchard,,,,
LAMBAYEQUE,landuse,w1392725602,,-6.138878,-79.962845,2.06,orchard,,,,
LAMBAYEQUE,landuse,w1392725603,,-6.138735,-79.962014,2.32,orchard,,,,
LAMBAYEQUE,landuse,w1392725604,,-6.137679,-79.96327,0.07,orchard,,,,
LAMBAYEQUE,landuse,w1392725605,,-6.137218,-79.962749,0.5,orchard,,,,
LAMBAYEQUE,landuse,w1392725606,,-6.136687,-79.961974,0.72,orchard,,,,
LAMBAYEQUE,landuse,w1392725607,,-6.137205,-79.961681,0.37,orchard,,,,
LAMBAYEQUE,landuse,w1392725608,,-6.138363,-79.961125,0.59,orchard,,,,
LAMBAYEQUE,landuse,w1392725609,,-6.130857,-79.957532,1.42,orchard,,,,
LAMBAYEQUE,landuse,w1392725610,,-6.133129,-79.956422,0.66,orchard,,,,
LAMBAYEQUE,landuse,w1392725611,,-6.133585,-79.95688,1.15,orchard,,,,
LAMBAYEQUE,landuse,w1392725612,,-6.136029,-79.961083,1.04,orchard,,,,
LAMBAYEQUE,landuse,w1392725613,,-6.135445,-79.960294,1.34,orchard,,,,
LAMBAYEQUE,landuse,w1392725614,,-6.137183,-79.960553,1.56,orchard,,,,
LAMBAYEQUE,landuse,w1392725615,,-6.136727,-79.95972,1.06,orchard,,,,
LAMBAYEQUE,landuse,w1392725616,,-6.135537,-79.959244,2.04,orchard,,,,
LAMBAYEQUE,landuse,w1392725617,,-6.134073,-79.959902,0.45,orchard,,,,
LAMBAYEQUE,landuse,w1392725618,,-6.133233,-79.959299,1.36,orchard,,,,
LAMBAYEQUE,landuse,w1392725619,,-6.13455,-79.958712,1.46,orchard,,,,
LAMBAYEQUE,landuse,w1392725620,,-6.134117,-79.957838,1.07,orchard,,,,
LAMBAYEQUE,landuse,w1392725621,,-6.132519,-79.958593,2.05,orchard,,,,
LAMBAYEQUE,landuse,w1392725622,,-6.131811,-79.957883,2.66,orchard,,,,
LAMBAYEQUE,landuse,w1392725623,,-6.143768,-79.950589,2.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725624,,-6.143768,-79.951508,2.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725625,,-6.143761,-79.953335,2.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725626,,-6.143761,-79.952415,2.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725627,,-6.143757,-79.956094,2.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725628,,-6.143757,-79.955174,2.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725629,,-6.143765,-79.954268,2.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725630,,-6.146643,-79.953505,3.99,orchard,,,,
LAMBAYEQUE,landuse,w1392725631,,-6.146638,-79.95443,3.99,orchard,,,,
LAMBAYEQUE,landuse,w1392725632,,-6.14747,-79.955446,3.85,orchard,,,,
LAMBAYEQUE,landuse,w1392725633,,-6.14637,-79.956225,3.26,orchard,,,,
LAMBAYEQUE,landuse,w1392725634,,-6.146636,-79.958221,3.99,orchard,,,,
LAMBAYEQUE,landuse,w1392725635,,-6.14666,-79.959145,3.99,orchard,,,,
LAMBAYEQUE,landuse,w1392725636,,-6.14666,-79.960045,3.99,orchard,,,,
LAMBAYEQUE,landuse,w1392725637,,-6.143725,-79.963613,2.15,orchard,,,,
LAMBAYEQUE,landuse,w1392725638,,-6.143795,-79.962637,2.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725639,,-6.143802,-79.961731,2.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725640,,-6.142154,-79.963682,0.51,orchard,,,,
LAMBAYEQUE,landuse,w1392725641,,-6.141389,-79.963076,1.64,orchard,,,,
LAMBAYEQUE,landuse,w1392725642,,-6.14097,-79.962182,1.93,orchard,,,,
LAMBAYEQUE,landuse,w1392725643,,-6.140487,-79.961234,1.93,orchard,,,,
LAMBAYEQUE,landuse,w1392725644,,-6.139619,-79.960508,2.27,orchard,,,,
LAMBAYEQUE,landuse,w1392725645,,-6.137744,-79.959654,0.39,orchard,,,,
LAMBAYEQUE,landuse,w1392725646,,-6.137273,-79.958894,0.59,orchard,,,,
LAMBAYEQUE,landuse,w1392725647,,-6.137852,-79.95842,0.16,orchard,,,,
LAMBAYEQUE,landuse,w1392725648,,-6.136637,-79.958336,1.86,orchard,,,,
LAMBAYEQUE,landuse,w1392725649,,-6.135951,-79.957508,2.35,orchard,,,,
LAMBAYEQUE,landuse,w1392725650,,-6.135216,-79.956759,2.75,orchard,,,,
LAMBAYEQUE,landuse,w1392725651,,-6.135004,-79.955804,2.25,orchard,,,,
LAMBAYEQUE,landuse,w1392725653,,-6.137598,-79.957761,0.51,orchard,,,,
LAMBAYEQUE,landuse,w1392725654,,-6.137722,-79.956844,3.19,orchard,,,,
LAMBAYEQUE,landuse,w1392725655,,-6.137201,-79.955737,2.6,orchard,,,,
LAMBAYEQUE,landuse,w1392725656,,-6.137048,-79.95466,2.3,orchard,,,,
LAMBAYEQUE,landuse,w1392725657,,-6.142701,-79.96349,0.4,orchard,,,,
LAMBAYEQUE,landuse,w1392725658,,-6.142505,-79.962448,1.1,orchard,,,,
LAMBAYEQUE,landuse,w1392725659,,-6.142266,-79.961394,1.83,orchard,,,,
LAMBAYEQUE,landuse,w1392725660,,-6.141853,-79.960512,2.45,orchard,,,,
LAMBAYEQUE,landuse,w1392725661,,-6.141467,-79.959533,2.88,orchard,,,,
LAMBAYEQUE,landuse,w1393565884,,-6.143831,-79.961012,1.71,orchard,,,,
LAMBAYEQUE,landuse,w1393565885,,-6.143394,-79.960072,0.8,orchard,,,,
LAMBAYEQUE,landuse,w1393565886,,-6.138829,-79.953638,3.15,orchard,,,,
LAMBAYEQUE,landuse,w1393565887,,-6.139804,-79.954341,2.73,orchard,,,,
LAMBAYEQUE,landuse,w1393565888,,-6.140343,-79.955239,2.64,orchard,,,,
LAMBAYEQUE,landuse,w1393565889,,-6.140737,-79.956131,2.18,orchard,,,,
LAMBAYEQUE,landuse,w1393565890,,-6.14237,-79.957757,0.67,orchard,,,,
LAMBAYEQUE,landuse,w1393565891,,-6.141487,-79.95691,1.43,orchard,,,,
LAMBAYEQUE,landuse,w1393565892,,-6.142793,-79.958339,0.06,orchard,,,,
LAMBAYEQUE,landuse,w1393565893,,-6.143761,-79.958208,2.09,orchard,,,,
LAMBAYEQUE,landuse,w1393565894,,-6.144678,-79.957486,0.58,orchard,,,,
LAMBAYEQUE,landuse,w1393565895,,-6.141657,-79.951266,1.43,orchard,,,,
LAMBAYEQUE,landuse,w1393565896,,-6.141186,-79.952188,3.78,orchard,,,,
LAMBAYEQUE,landuse,w1393565897,,-6.147122,-79.95716,3.51,orchard,,,,
LAMBAYEQUE,landuse,w1393565898,,-6.146452,-79.960954,3.94,orchard,,,,
LAMBAYEQUE,landuse,w1393565899,,-6.147098,-79.952598,3.64,orchard,,,,
LAMBAYEQUE,landuse,w1393565900,,-6.14671,-79.94984,4.34,orchard,,,,
LAMBAYEQUE,landuse,w1393565901,,-6.146786,-79.950876,4.3,orchard,,,,
LAMBAYEQUE,landuse,w1393565902,,-6.146265,-79.951723,2.38,orchard,,,,
LAMBAYEQUE,landuse,w1393565903,,-6.149018,-79.952216,0.14,orchard,,,,
LAMBAYEQUE,landuse,w1393565904,,-6.148486,-79.951625,1.32,orchard,,,,
LAMBAYEQUE,landuse,w1393565905,,-6.146831,-79.961695,3.12,orchard,,,,
LAMBAYEQUE,landuse,w1393565906,,-6.145462,-79.962037,0.54,orchard,,,,
LAMBAYEQUE,landuse,w1393565907,,-6.146703,-79.963767,2.76,orchard,,,,
LAMBAYEQUE,landuse,w1393565908,,-6.14828,-79.963561,0.86,orchard,,,,
LAMBAYEQUE,landuse,w1393565909,,-6.145927,-79.962842,1.63,orchard,,,,
LAMBAYEQUE,landuse,w1393565910,,-6.147896,-79.96274,2.1,orchard,,,,
LAMBAYEQUE,landuse,w1393565911,,-6.144815,-79.96068,0.2,orchard,,,,
LAMBAYEQUE,landuse,w1393565912,,-6.144444,-79.95999,1.17,orchard,,,,
LAMBAYEQUE,landuse,w1393565913,,-6.14409,-79.959082,1.9,orchard,,,,
LAMBAYEQUE,landuse,w1393565914,,-6.143776,-79.957153,1.62,orchard,,,,
LAMBAYEQUE,landuse,w1393565915,,-6.141572,-79.953397,3.03,orchard,,,,
LAMBAYEQUE,landuse,w1393565916,,-6.141871,-79.954427,2.38,orchard,,,,
LAMBAYEQUE,landuse,w1393565917,,-6.142166,-79.955448,1.71,orchard,,,,
LAMBAYEQUE,landuse,w1393565918,,-6.142468,-79.956475,1.04,orchard,,,,
LAMBAYEQUE,landuse,w1393565919,,-6.142753,-79.957417,0.35,orchard,,,,
LAMBAYEQUE,landuse,w1393565920,,-6.144191,-79.949893,1.59,orchard,,,,
LAMBAYEQUE,landuse,w1393565921,,-6.150512,-79.94984,3.49,orchard,,,,
LAMBAYEQUE,landuse,w1393565922,,-6.150511,-79.950757,3.49,orchard,,,,
LAMBAYEQUE,landuse,w1393565923,,-6.150529,-79.952598,3.49,orchard,,,,
LAMBAYEQUE,landuse,w1393565924,,-6.15053,-79.951681,3.49,orchard,,,,
LAMBAYEQUE,landuse,w1393565925,,-6.150556,-79.956273,3.49,orchard,,,,
LAMBAYEQUE,landuse,w1393565926,,-6.150558,-79.955357,3.49,orchard,,,,
LAMBAYEQUE,landuse,w1393565927,,-6.150539,-79.954433,3.49,orchard,,,,
LAMBAYEQUE,landuse,w1393565928,,-6.15054,-79.953516,3.49,orchard,,,,
LAMBAYEQUE,landuse,w1393565929,,-6.15368,-79.950718,3.16,orchard,,,,
LAMBAYEQUE,landuse,w1393565930,,-6.153653,-79.949717,2.65,orchard,,,,
LAMBAYEQUE,landuse,w1393565931,,-6.153693,-79.951675,3.16,orchard,,,,
LAMBAYEQUE,landuse,w1393565932,,-6.153709,-79.953527,3.16,orchard,,,,
LAMBAYEQUE,landuse,w1393565933,,-6.153696,-79.95257,3.16,orchard,,,,
